drivetrain,mpg,fuel_type,mileage,price,brand,year,engine_size,cylinders,transmission_type,gears,boost,model,price_log,boost_supercharged,boost_turbo,transmission_type_manual,brand_BMW,brand_Merc,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,drivetrain_FWD,drivetrain_RWD
AWD,25.5,Gasoline,14245,59998.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, S5 3.0T Prestige,11.002066507315336,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,49980,39995.0,Audi,2016,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Premium Plus,10.596509725282925,1,0,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,91867,24995.0,Audi,2014,3.0,6.0,automatic,7.0,supercharged, S4 3.0T Premium Plus,10.12643108384767,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,45235,42886.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.666300711329177,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,18516,72998.0,Audi,2019,2.9,6.0,automatic,8.0,turbo, RS 5 2.9T,11.198187322494942,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,31446,52521.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.868968368601042,1,0,0,0,0,0,1,0,0,0
AWD,20.22256097560976,Gasoline,38544,68000.0,Audi,2016,4.0,8.0,automatic,8.0,turbo, RS 7 PRESTIGE,11.127262984158245,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,48477,28990.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, A6 2.0T Premium quattro,10.274706221915702,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,57540,25577.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.149448789130783,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,12419,45449.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium Plus,10.724346097163354,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,30349,37350.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.528088190560965,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,58305,32555.0,Audi,2015,3.0,6.0,automatic,8.0,supercharged, A8 L 3.0T,10.390686245670963,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,31393,49990.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.819578264407616,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,15669,60950.0,Audi,2019,3.0,6.0,automatic,8.0,supercharged, Q7 55 Prestige,11.017809134909417,1,0,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,22096,34444.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.447090095816057,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,14313,69500.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.149082031552885,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,91063,37952.0,Audi,2015,4.0,8.0,automatic,8.0,turbo, S8 4.0T quattro,10.544077482357398,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,38242,26500.0,Audi,2017,2.0,4.0,automatic,8.0,turbo, A6 2.0T Premium quattro,10.184900011974314,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,33824,37493.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.531909527867445,0,1,0,0,0,0,1,0,0,0
AWD,20.5,Gasoline,12484,65991.0,Audi,2021,3.0,6.0,automatic,8.0,turbo, Q7 55 Premium,11.097273648073832,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,16027,39500.0,Audi,2021,2.0,4.0,automatic,8.0,turbo, Q3 45 S line Premium,10.584055950889214,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,18712,40896.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.618787537737209,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,20621,68104.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.128791227563893,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,19695,35894.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.488325429589224,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,17260,49900.0,Audi,2019,3.0,6.0,automatic,1.0,none, S4 3.0T Premium Plus,10.81777628173961,0,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,44201,38900.0,Audi,2016,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Premium Plus,10.568749529606537,1,0,0,0,0,0,1,0,0,0
AWD,17.0,Gasoline,30782,34690.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.454206739963796,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,18107,42491.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.657047567781314,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,15613,45495.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.72535770879079,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,89953,14470.0,Audi,2012,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium,9.57983281962553,0,1,0,0,0,0,1,0,0,0
AWD,27.0,Gasoline,81557,20985.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, A6 2.0T Premium Plus,9.951563175767692,0,1,0,0,0,0,1,0,0,0
FWD,31.5,Gasoline,13111,30000.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, A3 2.0T Premium,10.308952660644293,0,1,0,0,0,0,1,0,1,0
AWD,25.0,Gasoline,35965,37991.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.54510456855174,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,59002,42606.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium Plus,10.65975036741015,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,14939,41492.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium,10.633255916551718,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,12321,43500.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.680516217076775,0,1,0,0,0,0,1,0,0,0
AWD,22.5,Gasoline,34803,39655.0,Audi,2017,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.58797232251742,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,16024,49495.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.809626933353908,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,17894,49995.0,Audi,2018,3.0,6.0,automatic,8.0,none, S5 3.0T Prestige,10.819678279409947,0,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,15521,40981.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.620863823642551,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,67422,16398.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A5 2.0T Premium Plus,9.704914655156124,0,1,0,0,0,0,1,0,0,0
FWD,32.0,Gasoline,36496,28991.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.274740715974104,0,1,0,0,0,0,1,0,1,0
AWD,24.0,Gasoline,30160,33900.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium Plus,10.431170293368542,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,36679,35955.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.490023435536594,0,1,0,0,0,0,1,0,0,0
AWD,27.5,Gasoline,10512,38999.0,Audi,2021,2.0,4.0,automatic,7.0,none, A4 40 Premium,10.571291283757406,0,0,0,0,0,0,1,0,0,0
AWD,26.0,Gasoline,32659,42994.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 allroad 2.0T Premium,10.66881585005608,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,18912,64995.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, A8 L 55,11.08206562284212,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,28732,41495.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.633328217032547,0,1,0,0,0,0,1,0,0,0
AWD,27.5,Gasoline,35067,29890.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, A3 2.0T Premium,10.305279255277984,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,77073,38319.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.553701135710886,1,0,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,62664,25990.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.165467127635536,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,32666,31881.0,Audi,2016,3.0,6.0,automatic,8.0,supercharged, Q5 3.0T Premium Plus,10.369765500040804,1,0,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,99323,22450.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.0190458931704,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,30166,53495.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.887343470572707,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,111394,30995.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.34158118013602,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,47045,41550.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.634652800283597,1,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,17243,44952.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Prestige,10.713350532792036,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,134041,12977.0,Audi,2015,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium Plus,9.470933838737231,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,21740,48995.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Prestige,10.79947353106992,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,28069,38997.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.571239999076129,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,19465,31500.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium,10.357742824813725,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,11629,74991.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.225123385317872,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,46714,44930.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium Plus,10.712861002064203,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,37863,34991.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.462846164547514,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,14588,69600.0,Audi,2018,2.9,6.0,automatic,8.0,none, RS 5 2.9T,11.150519846322512,0,0,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,38500,72000.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.184421397998191,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,39089,44332.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Prestige,10.699462042895544,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,37291,37990.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.54507824618167,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,22595,36890.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.51569579059072,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,30508,38995.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.5711887117646,0,1,0,0,0,0,1,0,0,0
AWD,27.5,Gasoline,54999,25726.0,Audi,2017,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.155257432638662,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,103533,30995.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.34158118013602,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,93500,11495.0,Audi,2011,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium Plus quattro,9.34966743719728,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,13420,54987.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.914852072639958,1,0,0,0,0,0,1,0,0,0
AWD,22.5,Gasoline,43080,43800.0,Audi,2017,4.0,8.0,automatic,7.0,turbo, S6 4.0T Premium Plus,10.687389096364535,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,18375,38392.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.555604383538082,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,47301,42952.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.667838492102405,1,0,0,0,0,0,1,0,0,0
AWD,18.0,Gasoline,7288,109999.0,Audi,2021,4.0,8.0,automatic,8.0,turbo, SQ8 4.0T Prestige,11.60822655382414,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,42628,47995.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Prestige,10.778852117797635,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,18225,50000.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.819778284410283,1,0,0,0,0,0,1,0,0,0
FWD,24.0,Gasoline,31685,27850.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium,10.23458824535543,0,1,0,0,0,0,1,0,1,0
AWD,25.5,Gasoline,13279,45411.0,Audi,2021,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.723509645430674,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,27226,37999.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.545315122572784,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,49848,39998.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.596584731846033,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,10729,48997.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium Plus,10.799514350728671,0,1,0,0,0,0,1,0,0,0
AWD,20.5,Gasoline,12818,88000.0,Audi,2021,3.0,6.0,automatic,8.0,turbo, Q8 55 Premium,11.385092093460344,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,44418,27450.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium,10.220121446937677,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Hybrid,25102,65750.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium Plus,11.093614950040012,0,1,0,0,0,0,0,1,0,0
AWD,22.0,Gasoline,48014,46995.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.757796492054402,1,0,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,68500,18597.0,Audi,2015,2.0,4.0,automatic,6.0,turbo, A3 2.0T Premium,9.830755556370027,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,11827,65990.0,Audi,2019,3.0,6.0,automatic,8.0,supercharged, Q7 55 Prestige,11.097258494377469,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,22243,37777.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.53945573080889,0,1,0,0,0,0,1,0,0,0
AWD,16.5,Gasoline,115474,8977.0,Audi,2008,3.6,6.0,automatic,6.0,none, Q7 3.6,9.10242102975669,0,0,0,0,0,0,1,0,0,0
FWD,32.0,Gasoline,17894,30994.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T ultra Premium,10.34154891634728,0,1,0,0,0,0,1,0,1,0
AWD,19.0,Gasoline,86204,19995.0,Audi,2013,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,9.90323752128092,1,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,27054,45890.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Prestige,10.73400250738888,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,58100,37990.0,Audi,2016,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Premium Plus,10.54507824618167,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,44524,34964.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.462074239700378,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,28082,36750.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.511893504640982,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,24975,66812.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.109637984109838,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,19836,36900.0,Audi,2017,2.0,4.0,automatic,8.0,turbo, A6 2.0T Premium quattro,10.51596683002862,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,17710,52990.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.877858495486809,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,19264,38482.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.55794587848096,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,16743,35999.0,Audi,2020,2.0,4.0,automatic,8.0,turbo, Q3 45 S line Premium,10.49124643927466,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,86667,18999.0,Audi,2015,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium Plus,9.85214162518454,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,28501,64888.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, A8 L 3.0T,11.08041798575018,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,62970,30498.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.325416386674958,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,19883,36998.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.518619136111337,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,46722,43477.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.679987341614616,1,0,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,18797,67991.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium Plus,11.127130622457644,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,163592,5995.0,Audi,2009,2.0,4.0,automatic,6.0,turbo, A4 2.0T Premium Plus quattro,8.698681067461614,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,21422,39974.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium,10.595984521754486,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,26995,26995.0,Audi,2013,3.0,6.0,manual,6.0,supercharged, S5 Prestige,10.203406942652387,1,0,1,0,0,0,1,0,0,0
AWD,21.0,Diesel,180232,16997.0,Audi,2012,3.0,6.0,automatic,8.0,turbo, Q7 3.0 TDI Premium,9.740792136877351,0,1,0,0,0,0,0,0,0,0
AWD,21.0,Gasoline,17328,57288.0,Audi,2020,2.0,4.0,automatic,8.0,turbo, Q7 45 Premium,10.955846456686777,0,1,0,0,0,0,1,0,0,0
AWD,73.5,Electric,16613,66990.0,Audi,2019,0.0,0.0,automatic,1.0,none, e-tron Prestige,11.112298633502313,0,0,0,0,0,1,0,0,0,0
AWD,25.5,Gasoline,36823,43950.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S4 3.0T Premium Plus,10.690807903113322,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,109647,14990.0,Audi,2012,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium,9.615138591096644,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,64704,59995.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.002016504398489,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,38253,37790.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.539799796343535,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,10829,39310.0,Audi,2021,2.0,4.0,automatic,7.0,none, Q3 45 S line Premium,10.579234218415904,0,0,0,0,0,0,1,0,0,0
AWD,18.0,Gasoline,152795,9990.0,Audi,2007,5.2,10.0,automatic,6.0,none, S6 5.2 quattro,9.2093398716426,0,0,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,31010,65988.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium Plus,11.097228186295816,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,59823,33945.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.432496846735749,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,25107,43490.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.680286305591684,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,18442,44980.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Premium Plus,10.713973225513309,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,39825,37500.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.532096211958502,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,124043,13700.0,Audi,2012,3.0,6.0,automatic,8.0,supercharged, A6 3.0T Prestige quattro,9.525151111816216,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,35336,47898.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.776829028873854,1,0,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,12141,76648.0,Audi,2019,2.9,6.0,automatic,8.0,turbo, RS 5 2.9T,11.24697879133071,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Hybrid,34703,66995.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium Plus,11.112373268722708,0,1,0,0,0,0,0,1,0,0
AWD,21.5,Gasoline,12817,77991.0,Audi,2019,2.9,6.0,automatic,8.0,turbo, RS 5 2.9T,11.264348714399029,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,14443,33941.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium Plus,10.432379002113745,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,30995,51995.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.858902839094332,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,31039,50900.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.837618202538614,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,32888,41991.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.645210588588755,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,23998,37500.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.532096211958502,0,1,0,0,0,0,1,0,0,0
FWD,24.0,Gasoline,16212,31018.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium,10.342322960119398,0,1,0,0,0,0,1,0,1,0
AWD,22.0,Gasoline,23823,67900.0,Audi,2018,2.9,6.0,automatic,8.0,turbo, RS 5 2.9T,11.125791313546788,0,1,0,0,0,0,1,0,0,0
AWD,27.5,Gasoline,25551,25995.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, A3 2.0T Premium,10.165659490817816,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,20060,44351.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.699890535397843,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,37039,31939.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium,10.371583112575056,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,49598,46975.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.757370824281669,1,0,0,0,0,0,1,0,0,0
AWD,19.5,Hybrid,45991,64999.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.082127164144046,0,1,0,0,0,0,0,1,0,0
AWD,25.0,Gasoline,15764,40495.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.60893378868309,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,34780,37982.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.544867642274191,0,1,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,17549,44990.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.71419552183522,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,25773,29500.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.292145542327912,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,38561,46892.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, S4 3.0T Premium Plus,10.755602364191718,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,47915,44999.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium Plus,10.714395546283315,0,1,0,0,0,0,1,0,0,0
AWD,14.0,Hybrid,13975,72770.0,Audi,2020,2.9,6.0,automatic,8.0,turbo, S6 Premium Plus,11.195059061341132,0,1,0,0,0,0,0,1,0,0
AWD,28.5,Gasoline,19011,44995.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.714306651468048,0,1,0,0,0,0,1,0,0,0
FWD,29.0,Gasoline,58211,22999.0,Audi,2016,2.0,4.0,automatic,7.0,turbo, A6 2.0T Premium,10.043206015705213,0,1,0,0,0,0,1,0,1,0
